,ID,Date_Time,Year,Month,Mdate,Day,Time,Sensor_ID,Sensor_Name,Hourly_Counts
1415331,2273719,2018-06-24T15:00:00,2018,June,24,Sunday,15,7,Birrarung Marr,1422
1415333,2273720,2018-06-24T15:00:00,2018,June,24,Sunday,15,5,Princes Bridge,2424
1415334,2273721,2018-06-24T15:00:00,2018,June,24,Sunday,15,6,Flinders Street Station Underpass,1862
1415335,2273722,2018-06-24T15:00:00,2018,June,24,Sunday,15,26,QV Market-Elizabeth St (West),1398
1415336,2273723,2018-06-24T15:00:00,2018,June,24,Sunday,15,24,Spencer St-Collins St (North),1072
1415337,2273724,2018-06-24T15:00:00,2018,June,24,Sunday,15,23,Spencer St-Collins St (South),238
1415338,2273725,2018-06-24T15:00:00,2018,June,24,Sunday,15,25,Melbourne Convention Exhibition Centre,1392
1415339,2273726,2018-06-24T15:00:00,2018,June,24,Sunday,15,21,Bourke St-Russell St (West),1129
1415340,2273727,2018-06-24T15:00:00,2018,June,24,Sunday,15,20,Chinatown-Lt Bourke St (South),665
1415341,2273728,2018-06-24T15:00:00,2018,June,24,Sunday,15,19,Chinatown-Swanston St (North),1110
1415342,2273729,2018-06-24T15:00:00,2018,June,24,Sunday,15,22,Flinders St-Elizabeth St (East),2219
1415344,2273730,2018-06-24T15:00:00,2018,June,24,Sunday,15,27,QV Market-Peel St,344
1415345,2273731,2018-06-24T15:00:00,2018,June,24,Sunday,15,28,The Arts Centre,2289
1415346,2273732,2018-06-24T15:00:00,2018,June,24,Sunday,15,31,Lygon St (West),379
1415347,2273733,2018-06-24T15:00:00,2018,June,24,Sunday,15,30,Lonsdale St (South),895
1415348,2273734,2018-06-24T15:00:00,2018,June,24,Sunday,15,33,Flinders St-Spring St (West),180
1415349,2273735,2018-06-24T15:00:00,2018,June,24,Sunday,15,34,Flinders St-Spark La,252
1415350,2273736,2018-06-24T15:00:00,2018,June,24,Sunday,15,39,Alfred Place,95
1415351,2273737,2018-06-24T15:00:00,2018,June,24,Sunday,15,37,Lygon St (East),215
1415352,2273738,2018-06-24T15:00:00,2018,June,24,Sunday,15,40,Lonsdale St-Spring St (West),488
1415353,2273739,2018-06-24T15:00:00,2018,June,24,Sunday,15,36,Queen St (West),145
1415355,2273740,2018-06-24T15:00:00,2018,June,24,Sunday,15,29,St Kilda Rd-Alexandra Gardens,749
1415356,2273741,2018-06-24T15:00:00,2018,June,24,Sunday,15,42,Grattan St-Swanston St (West),268
1415357,2273742,2018-06-24T15:00:00,2018,June,24,Sunday,15,43,Monash Rd-Swanston St (West),129
1415358,2273743,2018-06-24T15:00:00,2018,June,24,Sunday,15,44,Tin Alley-Swanston St (West),91
1415359,2273744,2018-06-24T15:00:00,2018,June,24,Sunday,15,35,Southbank,2677
1415360,2273745,2018-06-24T15:00:00,2018,June,24,Sunday,15,45,Little Collins St-Swanston St (East),1708
1415361,2273746,2018-06-24T15:00:00,2018,June,24,Sunday,15,41,Flinders La-Swanston St (West),2998
1415362,2273747,2018-06-24T15:00:00,2018,June,24,Sunday,15,46,Pelham St (S),68
1415363,2273748,2018-06-24T15:00:00,2018,June,24,Sunday,15,47,Melbourne Central-Elizabeth St (East),1934
1415364,2273749,2018-06-24T15:00:00,2018,June,24,Sunday,15,48,QVM-Queen St (East),639
1415366,2273750,2018-06-24T15:00:00,2018,June,24,Sunday,15,49,QVM-Therry St (South),642
1415367,2273751,2018-06-24T15:00:00,2018,June,24,Sunday,15,50,Faraday St-Lygon St (West),379
1415368,2273752,2018-06-24T15:00:00,2018,June,24,Sunday,15,51,QVM-Franklin St (North),281
1415369,2273753,2018-06-24T15:00:00,2018,June,24,Sunday,15,52,Elizabeth St-Lonsdale St (South),584
1415370,2273754,2018-06-24T16:00:00,2018,June,24,Sunday,16,4,Town Hall (West),2515
1415371,2273755,2018-06-24T16:00:00,2018,June,24,Sunday,16,17,Collins Place (South),234
1415372,2273756,2018-06-24T16:00:00,2018,June,24,Sunday,16,18,Collins Place (North),121
1415373,2273757,2018-06-24T16:00:00,2018,June,24,Sunday,16,53,Collins St (North),962
1415374,2273758,2018-06-24T16:00:00,2018,June,24,Sunday,16,2,Bourke Street Mall (South),2448
1415375,2273759,2018-06-24T16:00:00,2018,June,24,Sunday,16,1,Bourke Street Mall (North),3495
1415377,2273760,2018-06-24T16:00:00,2018,June,24,Sunday,16,3,Melbourne Central,2096
1415378,2273761,2018-06-24T16:00:00,2018,June,24,Sunday,16,15,State Library,1618
1415379,2273762,2018-06-24T16:00:00,2018,June,24,Sunday,16,9,Southern Cross Station,117
1415380,2273763,2018-06-24T16:00:00,2018,June,24,Sunday,16,10,Victoria Point,81
1415381,2273764,2018-06-24T16:00:00,2018,June,24,Sunday,16,12,New Quay,307
1415382,2273765,2018-06-24T16:00:00,2018,June,24,Sunday,16,11,Waterfront City,175
1415383,2273766,2018-06-24T16:00:00,2018,June,24,Sunday,16,8,Webb Bridge,255
1415384,2273767,2018-06-24T16:00:00,2018,June,24,Sunday,16,7,Birrarung Marr,554
1415385,2273768,2018-06-24T16:00:00,2018,June,24,Sunday,16,5,Princes Bridge,2856
1415386,2273769,2018-06-24T16:00:00,2018,June,24,Sunday,16,6,Flinders Street Station Underpass,1628
1415388,2273770,2018-06-24T16:00:00,2018,June,24,Sunday,16,26,QV Market-Elizabeth St (West),946
1415389,2273771,2018-06-24T16:00:00,2018,June,24,Sunday,16,24,Spencer St-Collins St (North),1158
1415390,2273772,2018-06-24T16:00:00,2018,June,24,Sunday,16,23,Spencer St-Collins St (South),191
1415391,2273773,2018-06-24T16:00:00,2018,June,24,Sunday,16,25,Melbourne Convention Exhibition Centre,1187
1415392,2273774,2018-06-24T16:00:00,2018,June,24,Sunday,16,21,Bourke St-Russell St (West),1051
1415393,2273775,2018-06-24T16:00:00,2018,June,24,Sunday,16,20,Chinatown-Lt Bourke St (South),496
1415394,2273776,2018-06-24T16:00:00,2018,June,24,Sunday,16,19,Chinatown-Swanston St (North),932
1415395,2273777,2018-06-24T16:00:00,2018,June,24,Sunday,16,22,Flinders St-Elizabeth St (East),2222
1415396,2273778,2018-06-24T16:00:00,2018,June,24,Sunday,16,27,QV Market-Peel St,223
1415397,2273779,2018-06-24T16:00:00,2018,June,24,Sunday,16,28,The Arts Centre,2499
1415399,2273780,2018-06-24T16:00:00,2018,June,24,Sunday,16,31,Lygon St (West),375
1415400,2273781,2018-06-24T16:00:00,2018,June,24,Sunday,16,30,Lonsdale St (South),852
1415401,2273782,2018-06-24T16:00:00,2018,June,24,Sunday,16,33,Flinders St-Spring St (West),95
1415402,2273783,2018-06-24T16:00:00,2018,June,24,Sunday,16,34,Flinders St-Spark La,137
1415403,2273784,2018-06-24T16:00:00,2018,June,24,Sunday,16,39,Alfred Place,89
1415404,2273785,2018-06-24T16:00:00,2018,June,24,Sunday,16,37,Lygon St (East),226
1415405,2273786,2018-06-24T16:00:00,2018,June,24,Sunday,16,40,Lonsdale St-Spring St (West),452
1415406,2273787,2018-06-24T16:00:00,2018,June,24,Sunday,16,36,Queen St (West),153
1415407,2273788,2018-06-24T16:00:00,2018,June,24,Sunday,16,29,St Kilda Rd-Alexandra Gardens,709
1415408,2273789,2018-06-24T16:00:00,2018,June,24,Sunday,16,42,Grattan St-Swanston St (West),200
1415410,2273790,2018-06-24T16:00:00,2018,June,24,Sunday,16,43,Monash Rd-Swanston St (West),115
1415411,2273791,2018-06-24T16:00:00,2018,June,24,Sunday,16,44,Tin Alley-Swanston St (West),78
1415412,2273792,2018-06-24T16:00:00,2018,June,24,Sunday,16,35,Southbank,2355
1415413,2273793,2018-06-24T16:00:00,2018,June,24,Sunday,16,45,Little Collins St-Swanston St (East),1682
1415414,2273794,2018-06-24T16:00:00,2018,June,24,Sunday,16,41,Flinders La-Swanston St (West),2773
1415415,2273795,2018-06-24T16:00:00,2018,June,24,Sunday,16,46,Pelham St (S),83
1415416,2273796,2018-06-24T16:00:00,2018,June,24,Sunday,16,47,Melbourne Central-Elizabeth St (East),1813
1415417,2273797,2018-06-24T16:00:00,2018,June,24,Sunday,16,48,QVM-Queen St (East),525
1415418,2273798,2018-06-24T16:00:00,2018,June,24,Sunday,16,49,QVM-Therry St (South),367
1415419,2273799,2018-06-24T16:00:00,2018,June,24,Sunday,16,50,Faraday St-Lygon St (West),375
1415422,2273800,2018-06-24T16:00:00,2018,June,24,Sunday,16,51,QVM-Franklin St (North),229
1415423,2273801,2018-06-24T16:00:00,2018,June,24,Sunday,16,52,Elizabeth St-Lonsdale St (South),641
1415424,2273802,2018-06-24T17:00:00,2018,June,24,Sunday,17,4,Town Hall (West),2243
1415425,2273803,2018-06-24T17:00:00,2018,June,24,Sunday,17,17,Collins Place (South),197
1415426,2273804,2018-06-24T17:00:00,2018,June,24,Sunday,17,18,Collins Place (North),87
1415427,2273805,2018-06-24T17:00:00,2018,June,24,Sunday,17,53,Collins St (North),745
1415428,2273806,2018-06-24T17:00:00,2018,June,24,Sunday,17,2,Bourke Street Mall (South),1775
1415429,2273807,2018-06-24T17:00:00,2018,June,24,Sunday,17,1,Bourke Street Mall (North),2953
1415430,2273808,2018-06-24T17:00:00,2018,June,24,Sunday,17,3,Melbourne Central,2220
1415431,2273809,2018-06-24T17:00:00,2018,June,24,Sunday,17,15,State Library,1572
1415433,2273810,2018-06-24T17:00:00,2018,June,24,Sunday,17,9,Southern Cross Station,99
1415434,2273811,2018-06-24T17:00:00,2018,June,24,Sunday,17,10,Victoria Point,73
1415435,2273812,2018-06-24T17:00:00,2018,June,24,Sunday,17,12,New Quay,294
1415436,2273813,2018-06-24T17:00:00,2018,June,24,Sunday,17,11,Waterfront City,146
1415437,2273814,2018-06-24T17:00:00,2018,June,24,Sunday,17,8,Webb Bridge,219
1415438,2273815,2018-06-24T17:00:00,2018,June,24,Sunday,17,7,Birrarung Marr,591
1415439,2273816,2018-06-24T17:00:00,2018,June,24,Sunday,17,5,Princes Bridge,2184
1415440,2273817,2018-06-24T17:00:00,2018,June,24,Sunday,17,6,Flinders Street Station Underpass,1513
1415441,2273818,2018-06-24T17:00:00,2018,June,24,Sunday,17,26,QV Market-Elizabeth St (West),521
1415442,2273819,2018-06-24T17:00:00,2018,June,24,Sunday,17,24,Spencer St-Collins St (North),1261
1415444,2273820,2018-06-24T17:00:00,2018,June,24,Sunday,17,23,Spencer St-Collins St (South),237
1415445,2273821,2018-06-24T17:00:00,2018,June,24,Sunday,17,25,Melbourne Convention Exhibition Centre,1007
1415446,2273822,2018-06-24T17:00:00,2018,June,24,Sunday,17,21,Bourke St-Russell St (West),1157
1415447,2273823,2018-06-24T17:00:00,2018,June,24,Sunday,17,20,Chinatown-Lt Bourke St (South),825
1415448,2273824,2018-06-24T17:00:00,2018,June,24,Sunday,17,19,Chinatown-Swanston St (North),1145
1415449,2273825,2018-06-24T17:00:00,2018,June,24,Sunday,17,22,Flinders St-Elizabeth St (East),2123
1415450,2273826,2018-06-24T17:00:00,2018,June,24,Sunday,17,27,QV Market-Peel St,217
1415451,2273827,2018-06-24T17:00:00,2018,June,24,Sunday,17,28,The Arts Centre,1703
1415452,2273828,2018-06-24T17:00:00,2018,June,24,Sunday,17,31,Lygon St (West),369
1415453,2273829,2018-06-24T17:00:00,2018,June,24,Sunday,17,30,Lonsdale St (South),876
1415455,2273830,2018-06-24T17:00:00,2018,June,24,Sunday,17,33,Flinders St-Spring St (West),116
1415456,2273831,2018-06-24T17:00:00,2018,June,24,Sunday,17,34,Flinders St-Spark La,115
1415457,2273832,2018-06-24T17:00:00,2018,June,24,Sunday,17,39,Alfred Place,71
1415458,2273833,2018-06-24T17:00:00,2018,June,24,Sunday,17,37,Lygon St (East),170
1415459,2273834,2018-06-24T17:00:00,2018,June,24,Sunday,17,40,Lonsdale St-Spring St (West),175
1415460,2273835,2018-06-24T17:00:00,2018,June,24,Sunday,17,36,Queen St (West),153
1415461,2273836,2018-06-24T17:00:00,2018,June,24,Sunday,17,29,St Kilda Rd-Alexandra Gardens,558
1415462,2273837,2018-06-24T17:00:00,2018,June,24,Sunday,17,42,Grattan St-Swanston St (West),178
1415463,2273838,2018-06-24T17:00:00,2018,June,24,Sunday,17,43,Monash Rd-Swanston St (West),147
1415464,2273839,2018-06-24T17:00:00,2018,June,24,Sunday,17,44,Tin Alley-Swanston St (West),86
1415466,2273840,2018-06-24T17:00:00,2018,June,24,Sunday,17,35,Southbank,2039
1415467,2273841,2018-06-24T17:00:00,2018,June,24,Sunday,17,45,Little Collins St-Swanston St (East),1433
1415468,2273842,2018-06-24T17:00:00,2018,June,24,Sunday,17,41,Flinders La-Swanston St (West),2429
1415469,2273843,2018-06-24T17:00:00,2018,June,24,Sunday,17,46,Pelham St (S),53
1415470,2273844,2018-06-24T17:00:00,2018,June,24,Sunday,17,47,Melbourne Central-Elizabeth St (East),1727
1415471,2273845,2018-06-24T17:00:00,2018,June,24,Sunday,17,48,QVM-Queen St (East),268
1415472,2273846,2018-06-24T17:00:00,2018,June,24,Sunday,17,49,QVM-Therry St (South),119
1415473,2273847,2018-06-24T17:00:00,2018,June,24,Sunday,17,50,Faraday St-Lygon St (West),369
1415474,2273848,2018-06-24T17:00:00,2018,June,24,Sunday,17,51,QVM-Franklin St (North),169
1415475,2273849,2018-06-24T17:00:00,2018,June,24,Sunday,17,52,Elizabeth St-Lonsdale St (South),614
1415477,2273850,2018-06-24T18:00:00,2018,June,24,Sunday,18,4,Town Hall (West),1835
1415478,2273851,2018-06-24T18:00:00,2018,June,24,Sunday,18,17,Collins Place (South),284
1415479,2273852,2018-06-24T18:00:00,2018,June,24,Sunday,18,18,Collins Place (North),115
1415480,2273853,2018-06-24T18:00:00,2018,June,24,Sunday,18,53,Collins St (North),472
1415481,2273854,2018-06-24T18:00:00,2018,June,24,Sunday,18,2,Bourke Street Mall (South),1039
1415482,2273855,2018-06-24T18:00:00,2018,June,24,Sunday,18,1,Bourke Street Mall (North),2191
1415483,2273856,2018-06-24T18:00:00,2018,June,24,Sunday,18,3,Melbourne Central,2188
1415484,2273857,2018-06-24T18:00:00,2018,June,24,Sunday,18,15,State Library,1227
1415485,2273858,2018-06-24T18:00:00,2018,June,24,Sunday,18,9,Southern Cross Station,146
1415486,2273859,2018-06-24T18:00:00,2018,June,24,Sunday,18,10,Victoria Point,73
1415488,2273860,2018-06-24T18:00:00,2018,June,24,Sunday,18,12,New Quay,180
1415489,2273861,2018-06-24T18:00:00,2018,June,24,Sunday,18,11,Waterfront City,107
1415490,2273862,2018-06-24T18:00:00,2018,June,24,Sunday,18,8,Webb Bridge,178
1415491,2273863,2018-06-24T18:00:00,2018,June,24,Sunday,18,7,Birrarung Marr,2537
1415492,2273864,2018-06-24T18:00:00,2018,June,24,Sunday,18,5,Princes Bridge,1408
1415493,2273865,2018-06-24T18:00:00,2018,June,24,Sunday,18,6,Flinders Street Station Underpass,1348
1415494,2273866,2018-06-24T18:00:00,2018,June,24,Sunday,18,26,QV Market-Elizabeth St (West),522
1415495,2273867,2018-06-24T18:00:00,2018,June,24,Sunday,18,24,Spencer St-Collins St (North),1190
1415496,2273868,2018-06-24T18:00:00,2018,June,24,Sunday,18,23,Spencer St-Collins St (South),249
1415497,2273869,2018-06-24T18:00:00,2018,June,24,Sunday,18,25,Melbourne Convention Exhibition Centre,789
1415499,2273870,2018-06-24T18:00:00,2018,June,24,Sunday,18,21,Bourke St-Russell St (West),1125
1415500,2273871,2018-06-24T18:00:00,2018,June,24,Sunday,18,20,Chinatown-Lt Bourke St (South),1101
1415501,2273872,2018-06-24T18:00:00,2018,June,24,Sunday,18,19,Chinatown-Swanston St (North),1250
1415502,2273873,2018-06-24T18:00:00,2018,June,24,Sunday,18,22,Flinders St-Elizabeth St (East),1922
1415503,2273874,2018-06-24T18:00:00,2018,June,24,Sunday,18,27,QV Market-Peel St,165
1415504,2273875,2018-06-24T18:00:00,2018,June,24,Sunday,18,28,The Arts Centre,553
1415505,2273876,2018-06-24T18:00:00,2018,June,24,Sunday,18,31,Lygon St (West),454
1415506,2273877,2018-06-24T18:00:00,2018,June,24,Sunday,18,30,Lonsdale St (South),946
1415507,2273878,2018-06-24T18:00:00,2018,June,24,Sunday,18,33,Flinders St-Spring St (West),342
1415508,2273879,2018-06-24T18:00:00,2018,June,24,Sunday,18,34,Flinders St-Spark La,474
1415510,2273880,2018-06-24T18:00:00,2018,June,24,Sunday,18,39,Alfred Place,113
1415511,2273881,2018-06-24T18:00:00,2018,June,24,Sunday,18,37,Lygon St (East),227
1415512,2273882,2018-06-24T18:00:00,2018,June,24,Sunday,18,40,Lonsdale St-Spring St (West),185
1415513,2273883,2018-06-24T18:00:00,2018,June,24,Sunday,18,36,Queen St (West),121
1415514,2273884,2018-06-24T18:00:00,2018,June,24,Sunday,18,29,St Kilda Rd-Alexandra Gardens,459
1415515,2273885,2018-06-24T18:00:00,2018,June,24,Sunday,18,42,Grattan St-Swanston St (West),93
1415516,2273886,2018-06-24T18:00:00,2018,June,24,Sunday,18,43,Monash Rd-Swanston St (West),80
1415517,2273887,2018-06-24T18:00:00,2018,June,24,Sunday,18,44,Tin Alley-Swanston St (West),60
1415518,2273888,2018-06-24T18:00:00,2018,June,24,Sunday,18,35,Southbank,2685
1415519,2273889,2018-06-24T18:00:00,2018,June,24,Sunday,18,45,Little Collins St-Swanston St (East),1276
1415521,2273890,2018-06-24T18:00:00,2018,June,24,Sunday,18,41,Flinders La-Swanston St (West),2110
1415522,2273891,2018-06-24T18:00:00,2018,June,24,Sunday,18,46,Pelham St (S),48
1415523,2273892,2018-06-24T18:00:00,2018,June,24,Sunday,18,47,Melbourne Central-Elizabeth St (East),1301
1415524,2273893,2018-06-24T18:00:00,2018,June,24,Sunday,18,48,QVM-Queen St (East),245
1415525,2273894,2018-06-24T18:00:00,2018,June,24,Sunday,18,49,QVM-Therry St (South),136
1415526,2273895,2018-06-24T18:00:00,2018,June,24,Sunday,18,50,Faraday St-Lygon St (West),454
1415527,2273896,2018-06-24T18:00:00,2018,June,24,Sunday,18,51,QVM-Franklin St (North),160
1415528,2273897,2018-06-24T18:00:00,2018,June,24,Sunday,18,52,Elizabeth St-Lonsdale St (South),418
1415529,2273898,2018-06-24T19:00:00,2018,June,24,Sunday,19,4,Town Hall (West),1300
1415530,2273899,2018-06-24T19:00:00,2018,June,24,Sunday,19,17,Collins Place (South),147
1415533,2273900,2018-06-24T19:00:00,2018,June,24,Sunday,19,18,Collins Place (North),70
1415534,2273901,2018-06-24T19:00:00,2018,June,24,Sunday,19,53,Collins St (North),286
1415535,2273902,2018-06-24T19:00:00,2018,June,24,Sunday,19,2,Bourke Street Mall (South),579
1415536,2273903,2018-06-24T19:00:00,2018,June,24,Sunday,19,1,Bourke Street Mall (North),1323
1415537,2273904,2018-06-24T19:00:00,2018,June,24,Sunday,19,3,Melbourne Central,2121
1415538,2273905,2018-06-24T19:00:00,2018,June,24,Sunday,19,15,State Library,1097
1415539,2273906,2018-06-24T19:00:00,2018,June,24,Sunday,19,9,Southern Cross Station,85
1415540,2273907,2018-06-24T19:00:00,2018,June,24,Sunday,19,10,Victoria Point,55
1415541,2273908,2018-06-24T19:00:00,2018,June,24,Sunday,19,12,New Quay,245
1415542,2273909,2018-06-24T19:00:00,2018,June,24,Sunday,19,11,Waterfront City,121
1415544,2273910,2018-06-24T19:00:00,2018,June,24,Sunday,19,8,Webb Bridge,81
1415545,2273911,2018-06-24T19:00:00,2018,June,24,Sunday,19,7,Birrarung Marr,113
1415546,2273912,2018-06-24T19:00:00,2018,June,24,Sunday,19,5,Princes Bridge,1033
1415547,2273913,2018-06-24T19:00:00,2018,June,24,Sunday,19,6,Flinders Street Station Underpass,1146
1415548,2273914,2018-06-24T19:00:00,2018,June,24,Sunday,19,26,QV Market-Elizabeth St (West),481
1415549,2273915,2018-06-24T19:00:00,2018,June,24,Sunday,19,24,Spencer St-Collins St (North),710
1415550,2273916,2018-06-24T19:00:00,2018,June,24,Sunday,19,23,Spencer St-Collins St (South),193
1415551,2273917,2018-06-24T19:00:00,2018,June,24,Sunday,19,25,Melbourne Convention Exhibition Centre,269
1415552,2273918,2018-06-24T19:00:00,2018,June,24,Sunday,19,21,Bourke St-Russell St (West),1106
1415553,2273919,2018-06-24T19:00:00,2018,June,24,Sunday,19,20,Chinatown-Lt Bourke St (South),1362
1415555,2273920,2018-06-24T19:00:00,2018,June,24,Sunday,19,19,Chinatown-Swanston St (North),1163
1415556,2273921,2018-06-24T19:00:00,2018,June,24,Sunday,19,22,Flinders St-Elizabeth St (East),1536
1415557,2273922,2018-06-24T19:00:00,2018,June,24,Sunday,19,27,QV Market-Peel St,159
1415558,2273923,2018-06-24T19:00:00,2018,June,24,Sunday,19,28,The Arts Centre,325
1415559,2273924,2018-06-24T19:00:00,2018,June,24,Sunday,19,31,Lygon St (West),445
1415560,2273925,2018-06-24T19:00:00,2018,June,24,Sunday,19,30,Lonsdale St (South),859
1415561,2273926,2018-06-24T19:00:00,2018,June,24,Sunday,19,33,Flinders St-Spring St (West),82
1415562,2273927,2018-06-24T19:00:00,2018,June,24,Sunday,19,34,Flinders St-Spark La,107
1415563,2273928,2018-06-24T19:00:00,2018,June,24,Sunday,19,39,Alfred Place,72
1415564,2273929,2018-06-24T19:00:00,2018,June,24,Sunday,19,37,Lygon St (East),237
1415566,2273930,2018-06-24T19:00:00,2018,June,24,Sunday,19,40,Lonsdale St-Spring St (West),338
1415567,2273931,2018-06-24T19:00:00,2018,June,24,Sunday,19,36,Queen St (West),121
1415568,2273932,2018-06-24T19:00:00,2018,June,24,Sunday,19,29,St Kilda Rd-Alexandra Gardens,137
1415569,2273933,2018-06-24T19:00:00,2018,June,24,Sunday,19,42,Grattan St-Swanston St (West),112
1415570,2273934,2018-06-24T19:00:00,2018,June,24,Sunday,19,43,Monash Rd-Swanston St (West),47
1415571,2273935,2018-06-24T19:00:00,2018,June,24,Sunday,19,44,Tin Alley-Swanston St (West),36
1415572,2273936,2018-06-24T19:00:00,2018,June,24,Sunday,19,35,Southbank,1570
1415573,2273937,2018-06-24T19:00:00,2018,June,24,Sunday,19,45,Little Collins St-Swanston St (East),1180
1415574,2273938,2018-06-24T19:00:00,2018,June,24,Sunday,19,41,Flinders La-Swanston St (West),1501
1415575,2273939,2018-06-24T19:00:00,2018,June,24,Sunday,19,46,Pelham St (S),36
1415577,2273940,2018-06-24T19:00:00,2018,June,24,Sunday,19,47,Melbourne Central-Elizabeth St (East),1156
1415578,2273941,2018-06-24T19:00:00,2018,June,24,Sunday,19,48,QVM-Queen St (East),210
1415579,2273942,2018-06-24T19:00:00,2018,June,24,Sunday,19,49,QVM-Therry St (South),111
1415580,2273943,2018-06-24T19:00:00,2018,June,24,Sunday,19,50,Faraday St-Lygon St (West),445
1415581,2273944,2018-06-24T19:00:00,2018,June,24,Sunday,19,51,QVM-Franklin St (North),110
1415582,2273945,2018-06-24T19:00:00,2018,June,24,Sunday,19,52,Elizabeth St-Lonsdale St (South),389
1415583,2273946,2018-06-24T20:00:00,2018,June,24,Sunday,20,4,Town Hall (West),869
